"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"while the story does seem pretty unbelievable at times , it's awfully <font color = green>entertaining</font> to watch .","while the story does seem pretty unbelievable at times , it's awfully <font color = red>boring</font> to watch .",0.005174756050109863,0.9993773698806763,1,0,1,44,"Successful"
"if you're in the right b-movie frame of mind , it may just scare the pants off you .","if you're in the right b-movie frame of mind , it may just scare the pants off you .",0.9820529818534851,0.9820529818534851,0,0,1,1,"Skipped"
"you will likely prefer to <font color = green>keep</font> on watching .","you will likely prefer to <font color = red>avoid</font> on watching .",0.29827290773391724,0.9864819645881653,1,0,1,54,"Successful"
"it's a <font color = green>sharp</font> movie about otherwise dull subjects .","it's a <font color = red>little</font> movie about otherwise dull subjects .",0.00813758373260498,0.9994609355926514,1,0,1,46,"Successful"
"time out is as serious as a pink slip . and more than that , it's an observant , unfussily <font color = green>poetic</font> meditation about identity and alienation .","time out is as serious as a pink slip . and more than that , it's an observant , unfussily <font color = green>literary</font> meditation about identity and alienation .",0.0007349848747253418,0.0009525418281555176,1,1,1,13,"Failed"
"bean drops the ball too <font color = red>many</font> times . . . <font color = red>hoping</font> the nifty premise will create enough interest to make up for an unfocused screenplay .","bean drops the ball too <font color = green>much</font> times . . . <font color = green>sure</font> the nifty premise will create enough interest to make up for an unfocused screenplay .",0.0017138123512268066,0.6107030510902405,0,1,0,26,"Successful"
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .","diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",0.9944061040878296,0.9944061040878296,1,1,0,1,"Skipped"
"what sets this romantic <font color = green>comedy</font> apart from most hollywood romantic comedies is its low-key <font color = green>way</font> of <font color = green>tackling</font> what seems like done-to-death material .","what sets this romantic <font color = green>parody</font> apart from most hollywood romantic comedies is its low-key <font color = green>manner</font> of <font color = green>featuring</font> what seems like done-to-death material .",0.002301633358001709,0.03271365165710449,1,1,1,63,"Failed"
"skillful as he is , mr . shyamalan is undone by his pretensions .","skillful as he is , mr . shyamalan is undone by his pretensions .",0.9980992078781128,0.9980992078781128,1,1,0,1,"Skipped"
"a vivid , spicy footnote to history , and a <font color = green>movie</font> that grips and holds you in <font color = green>rapt</font> attention from start to finish .","a vivid , spicy footnote to history , and a <font color = green>film</font> that grips and holds you in <font color = green>careful</font> attention from start to finish .",0.0004703998565673828,0.000607609748840332,1,1,1,23,"Failed"
"the metaphors are provocative , but too often , the viewer is <font color = red>left</font> puzzled by the mechanics of the delivery .","the metaphors are provocative , but too often , the viewer is <font color = red>being</font> puzzled by the mechanics of the delivery .",0.0029878616333007812,0.0053784847259521484,0,0,0,11,"Failed"
"supposedly authentic account of a historical event that's far too tragic to merit such <font color = red>superficial</font> treatment .","supposedly authentic account of a historical event that's far too tragic to merit such <font color = green>extreme</font> treatment .",0.003731250762939453,0.5409697890281677,0,1,0,20,"Successful"
"i was <font color = red>hoping</font> that it <font color = red>would</font> be <font color = red>sleazy</font> and <font color = red>fun</font> , but it was neither .","i was <font color = red>satisfied</font> that it <font color = red>cannot</font> be <font color = red>painful</font> and <font color = red>cruel</font> , but it was neither .",0.0016350150108337402,0.2640373706817627,0,0,0,120,"Failed"
"the movie isn't painfully bad , something to be 'fully experienced' ; it's just <font color = red>tediously</font> bad , something to be fully forgotten .","the movie isn't painfully bad , something to be 'fully experienced' ; it's just <font color = green>never</font> bad , something to be fully forgotten .",0.0004108548164367676,0.9907207489013672,0,1,0,47,"Successful"
"the plot is romantic comedy boilerplate from start to finish .","the plot is romantic comedy boilerplate from start to finish .",0.8567391633987427,0.8567391633987427,1,1,0,1,"Skipped"
"there's a lot of tooth in roger dodger . but what's <font color = green>nice</font> is that there's a casual intelligence that permeates the script .","there's a lot of tooth in roger dodger . but what's <font color = red>lacking</font> is that there's a casual intelligence that permeates the script .",0.0076233744621276855,0.9985273480415344,1,0,1,34,"Successful"
"<font color = red>overburdened</font> with complicated plotting and banal dialogue","<font color = green>funny</font> with complicated plotting and banal dialogue",0.0007761716842651367,0.8978002071380615,0,1,0,40,"Successful"
"a quirky comedy <font color = green>set</font> in newfoundland that cleverly captures the dry wit that's so prevalent on the rock .","a quirky comedy <font color = green>fresh</font> in newfoundland that cleverly captures the dry wit that's so prevalent on the rock .",0.0004455447196960449,0.0009042024612426758,1,1,1,32,"Failed"
"totally <font color = red>overwrought</font> , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .","totally <font color = green>provocative</font> , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .",0.0015160441398620605,0.9920681715011597,0,1,0,42,"Successful"
"what's most <font color = green>memorable</font> about circuit is that it's shot on digital video , whose tiny camera enables shafer to navigate <font color = green>spaces</font> both large . . . and small . . . with considerable aplomb .","what's most <font color = green>startling</font> about circuit is that it's shot on digital video , whose tiny camera enables shafer to navigate <font color = green>areas</font> both large . . . and small . . . with considerable aplomb .",0.0017160773277282715,0.003292083740234375,1,1,1,36,"Failed"
"an encouraging effort from mccrudden","an encouraging effort from mccrudden",0.9982118010520935,0.9982118010520935,1,1,0,1,"Skipped"
